0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
"{'ML model': 'DT', 'Iteration': 0, 'Particle': 0, 'Particle centroid': array([[44, 'male mar/wid', 'unemp/unskilled non res'],
       [44, 'male div/sep', 'skilled'],
       [30, 'female div/dep/mar', 'unskilled resident']], dtype=object), 'Accuracy': array([0.68, 0.72]), 'Precision': array([0.71014493, 0.81203008]), 'Recall': array([0.80327869, 0.77697842]), 'F1 score': array([0.75384615, 0.79411765]), 'AUC': array([0.64522909, 0.68357118]), 'Entropy-Loss': array([11.53396908, 10.09222295]), 'TP': array([ 98., 108.]), 'TN': array([38., 36.]), 'FP': array([40., 25.]), 'FN': array([24., 31.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 1, 'Particle centroid': array([[51, 'male mar/wid', 'unskilled resident'],
       [65, 'male single', 'unskilled resident'],
       [45, 'male single', 'high qualif/self emp/mgmt']], dtype=object), 'Accuracy': array([0.67 , 0.725]), 'Precision': array([0.77857143, 0.81818182]), 'Recall': array([0.75694444, 0.80136986]), 'F1 score': array([0.76760563, 0.80968858]), 'AUC': array([0.60168651, 0.65994419]), 'Entropy-Loss': array([11.89440562,  9.91200468]), 'TP': array([109., 117.]), 'TN': array([25., 28.]), 'FP': array([31., 26.]), 'FN': array([35., 29.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 2, 'Particle centroid': array([[38, 'male div/sep', 'high qualif/self emp/mgmt'],
       [40, 'male div/sep', 'unemp/unskilled non res'],
       [25, 'male single', 'unskilled resident']], dtype=object), 'Accuracy': array([0.665, 0.71 ]), 'Precision': array([0.7414966 , 0.83870968]), 'Recall': array([0.78985507, 0.73239437]), 'F1 score': array([0.76491228, 0.78195489]), 'AUC': array([0.58847592, 0.69378339]), 'Entropy-Loss': array([12.07462389, 10.45265948]), 'TP': array([109., 104.]), 'TN': array([24., 38.]), 'FP': array([38., 20.]), 'FN': array([29., 38.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 3, 'Particle centroid': array([[37, 'male div/sep', 'skilled'],
       [45, 'female div/dep/mar', 'unemp/unskilled non res'],
       [34, 'male div/sep', 'skilled']], dtype=object), 'Accuracy': array([0.66 , 0.745]), 'Precision': array([0.73049645, 0.8115942 ]), 'Recall': array([0.77443609, 0.81751825]), 'F1 score': array([0.75182482, 0.81454545]), 'AUC': array([0.60363596, 0.70240992]), 'Entropy-Loss': array([12.25484215,  9.19113161]), 'TP': array([103., 112.]), 'TN': array([29., 37.]), 'FP': array([38., 26.]), 'FN': array([30., 25.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 4, 'Particle centroid': array([[30, 'male div/sep', 'unskilled resident'],
       [53, 'female div/dep/mar', 'unskilled resident'],
       [34, 'male single', 'unemp/unskilled non res']], dtype=object), 'Accuracy': array([0.635, 0.65 ]), 'Precision': array([0.76923077, 0.77941176]), 'Recall': array([0.6993007, 0.7260274]), 'F1 score': array([0.73260073, 0.75177305]), 'AUC': array([0.58649245, 0.58523592]), 'Entropy-Loss': array([13.15593349, 12.61527869]), 'TP': array([100., 106.]), 'TN': array([27., 24.]), 'FP': array([30., 30.]), 'FN': array([43., 40.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 5, 'Particle centroid': array([[21, 'male mar/wid', 'unskilled resident'],
       [19, 'female div/dep/mar', 'unskilled resident'],
       [71, 'male mar/wid', 'unskilled resident']], dtype=object), 'Accuracy': array([0.68 , 0.685]), 'Precision': array([0.77536232, 0.76551724]), 'Recall': array([0.76428571, 0.79285714]), 'F1 score': array([0.76978417, 0.77894737]), 'AUC': array([0.62380952, 0.61309524]), 'Entropy-Loss': array([11.53396908, 11.35375082]), 'TP': array([107., 111.]), 'TN': array([29., 26.]), 'FP': array([31., 34.]), 'FN': array([33., 29.]), 'num_clusters': 3, 'num_valid_clusters': 2, 'num_violated_clusters': 1, 'num_violating_records_before_adjusting': 10, 'num_retained_records': 40, 'num_excess_records': 950, 'num_fixed_clusters': 1, 'num_used_excess': 10, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 6, 'Particle centroid': array([[61, 'female div/dep/mar', 'skilled'],
       [35, 'male div/sep', 'skilled'],
       [27, 'male single', 'unemp/unskilled non res']], dtype=object), 'Accuracy': array([0.655, 0.705]), 'Precision': array([0.76119403, 0.81679389]), 'Recall': array([0.73381295, 0.75352113]), 'F1 score': array([0.74725275, 0.78388278]), 'AUC': array([0.60461139, 0.66986401]), 'Entropy-Loss': array([12.43506042, 10.63287775]), 'TP': array([102., 107.]), 'TN': array([29., 34.]), 'FP': array([32., 24.]), 'FN': array([37., 35.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 7, 'Particle centroid': array([[36, 'male div/sep', 'high qualif/self emp/mgmt'],
       [59, 'male div/sep', 'high qualif/self emp/mgmt'],
       [31, 'male single', 'high qualif/self emp/mgmt']], dtype=object), 'Accuracy': array([0.69 , 0.695]), 'Precision': array([0.73758865, 0.848     ]), 'Recall': array([0.80620155, 0.71621622]), 'F1 score': array([0.77037037, 0.77655678]), 'AUC': array([0.64253739, 0.6754158 ]), 'Entropy-Loss': array([11.17353255, 10.99331428]), 'TP': array([104., 106.]), 'TN': array([34., 33.]), 'FP': array([37., 19.]), 'FN': array([25., 42.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 8, 'Particle centroid': array([[34, 'male single', 'skilled'],
       [23, 'male div/sep', 'high qualif/self emp/mgmt'],
       [37, 'female div/dep/mar', 'unskilled resident']], dtype=object), 'Accuracy': array([0.72 , 0.725]), 'Precision': array([0.8203125 , 0.79577465]), 'Recall': array([0.76086957, 0.81294964]), 'F1 score': array([0.78947368, 0.80427046]), 'AUC': array([0.69495091, 0.6687699 ]), 'Entropy-Loss': array([10.09222295,  9.91200468]), 'TP': array([105., 113.]), 'TN': array([39., 32.]), 'FP': array([23., 29.]), 'FN': array([33., 26.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 9, 'Particle centroid': array([[68, 'male div/sep', 'high qualif/self emp/mgmt'],
       [51, 'male single', 'unemp/unskilled non res'],
       [46, 'male mar/wid', 'unskilled resident']], dtype=object), 'Accuracy': array([0.72 , 0.755]), 'Precision': array([0.8115942 , 0.85815603]), 'Recall': array([0.78873239, 0.80666667]), 'F1 score': array([0.8       , 0.83161512]), 'AUC': array([0.67022827, 0.70333333]), 'Entropy-Loss': array([10.09222295,  8.83069508]), 'TP': array([112., 121.]), 'TN': array([32., 30.]), 'FP': array([26., 20.]), 'FN': array([30., 29.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 10, 'Particle centroid': array([[68, 'male mar/wid', 'unemp/unskilled non res'],
       [20, 'male mar/wid', 'unemp/unskilled non res'],
       [49, 'male div/sep', 'unskilled resident']], dtype=object), 'Accuracy': array([0.675, 0.75 ]), 'Precision': array([0.76642336, 0.81818182]), 'Recall': array([0.76086957, 0.82978723]), 'F1 score': array([0.76363636, 0.82394366]), 'AUC': array([0.62237027, 0.69455463]), 'Entropy-Loss': array([11.71418735,  9.01091335]), 'TP': array([105., 117.]), 'TN': array([30., 33.]), 'FP': array([32., 26.]), 'FN': array([33., 24.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 11, 'Particle centroid': array([[66, 'male div/sep', 'unemp/unskilled non res'],
       [53, 'male single', 'skilled'],
       [34, 'male mar/wid', 'unskilled resident']], dtype=object), 'Accuracy': array([0.69, 0.7 ]), 'Precision': array([0.77702703, 0.78571429]), 'Recall': array([0.79861111, 0.75      ]), 'F1 score': array([0.78767123, 0.76744186]), 'AUC': array([0.6046627 , 0.67647059]), 'Entropy-Loss': array([11.17353255, 10.81309602]), 'TP': array([115.,  99.]), 'TN': array([23., 41.]), 'FP': array([33., 27.]), 'FN': array([29., 33.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 12, 'Particle centroid': array([[74, 'male single', 'unskilled resident'],
       [65, 'male single', 'unemp/unskilled non res'],
       [50, 'male single', 'unskilled resident']], dtype=object), 'Accuracy': array([0.695, 0.74 ]), 'Precision': array([0.82575758, 0.8       ]), 'Recall': array([0.7414966 , 0.82352941]), 'F1 score': array([0.78136201, 0.8115942 ]), 'AUC': array([0.65376717, 0.69301471]), 'Entropy-Loss': array([10.99331428,  9.37134988]), 'TP': array([109., 112.]), 'TN': array([30., 36.]), 'FP': array([23., 28.]), 'FN': array([38., 24.]), 'num_clusters': 3, 'num_valid_clusters': 2, 'num_violated_clusters': 1, 'num_violating_records_before_adjusting': 7, 'num_retained_records': 40, 'num_excess_records': 953, 'num_fixed_clusters': 1, 'num_used_excess': 13, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 13, 'Particle centroid': array([[50, 'male div/sep', 'skilled'],
       [21, 'male div/sep', 'skilled'],
       [23, 'female div/dep/mar', 'unskilled resident']], dtype=object), 'Accuracy': array([0.71 , 0.735]), 'Precision': array([0.81690141, 0.82835821]), 'Recall': array([0.78378378, 0.78723404]), 'F1 score': array([0.8       , 0.80727273]), 'AUC': array([0.64189189, 0.69870177]), 'Entropy-Loss': array([10.45265948,  9.55156815]), 'TP': array([116., 111.]), 'TN': array([26., 36.]), 'FP': array([26., 23.]), 'FN': array([32., 30.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 14, 'Particle centroid': array([[42, 'female div/dep/mar', 'skilled'],
       [41, 'male mar/wid', 'high qualif/self emp/mgmt'],
       [42, 'male div/sep', 'high qualif/self emp/mgmt']], dtype=object), 'Accuracy': array([0.69, 0.68]), 'Precision': array([0.77697842, 0.75362319]), 'Recall': array([0.77697842, 0.7761194 ]), 'F1 score': array([0.77697842, 0.76470588]), 'AUC': array([0.63439085, 0.63048394]), 'Entropy-Loss': array([11.17353255, 11.53396908]), 'TP': array([108., 104.]), 'TN': array([30., 32.]), 'FP': array([31., 34.]), 'FN': array([31., 30.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 15, 'Particle centroid': array([[44, 'female div/dep/mar', 'high qualif/self emp/mgmt'],
       [42, 'male single', 'skilled'],
       [52, 'female div/dep/mar', 'high qualif/self emp/mgmt']],
      dtype=object), 'Accuracy': array([0.675, 0.665]), 'Precision': array([0.76760563, 0.74242424]), 'Recall': array([0.77304965, 0.7480916 ]), 'F1 score': array([0.77031802, 0.74524715]), 'AUC': array([0.60686381, 0.62766899]), 'Entropy-Loss': array([11.71418735, 12.07462389]), 'TP': array([109.,  98.]), 'TN': array([26., 35.]), 'FP': array([33., 34.]), 'FN': array([32., 33.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 16, 'Particle centroid': array([[63, 'male mar/wid', 'high qualif/self emp/mgmt'],
       [71, 'female div/dep/mar', 'high qualif/self emp/mgmt'],
       [73, 'male div/sep', 'skilled']], dtype=object), 'Accuracy': array([0.625, 0.66 ]), 'Precision': array([0.72916667, 0.76335878]), 'Recall': array([0.74468085, 0.72992701]), 'F1 score': array([0.73684211, 0.74626866]), 'AUC': array([0.54183195, 0.61893176]), 'Entropy-Loss': array([13.51637002, 12.25484215]), 'TP': array([105., 100.]), 'TN': array([20., 32.]), 'FP': array([39., 31.]), 'FN': array([36., 37.]), 'num_clusters': 3, 'num_valid_clusters': 1, 'num_violated_clusters': 2, 'num_violating_records_before_adjusting': 12, 'num_retained_records': 20, 'num_excess_records': 968, 'num_fixed_clusters': 2, 'num_used_excess': 28, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 17, 'Particle centroid': array([[64, 'male div/sep', 'unskilled resident'],
       [68, 'male single', 'unemp/unskilled non res'],
       [34, 'male div/sep', 'unemp/unskilled non res']], dtype=object), 'Accuracy': array([0.7 , 0.67]), 'Precision': array([0.81746032, 0.74626866]), 'Recall': array([0.73571429, 0.75757576]), 'F1 score': array([0.77443609, 0.7518797 ]), 'AUC': array([0.67619048, 0.62878788]), 'Entropy-Loss': array([10.81309602, 11.89440562]), 'TP': array([103., 100.]), 'TN': array([37., 34.]), 'FP': array([23., 34.]), 'FN': array([37., 32.]), 'num_clusters': 3, 'num_valid_clusters': 2, 'num_violated_clusters': 1, 'num_violating_records_before_adjusting': 16, 'num_retained_records': 40, 'num_excess_records': 944, 'num_fixed_clusters': 1, 'num_used_excess': 4, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 18, 'Particle centroid': array([[44, 'male mar/wid', 'unemp/unskilled non res'],
       [44, 'male mar/wid', 'unskilled resident'],
       [55, 'male single', 'unemp/unskilled non res']], dtype=object), 'Accuracy': array([0.72, 0.68]), 'Precision': array([0.77857143, 0.78030303]), 'Recall': array([0.81343284, 0.74637681]), 'F1 score': array([0.79562044, 0.76296296]), 'AUC': array([0.67186793, 0.63931744]), 'Entropy-Loss': array([10.09222295, 11.53396908]), 'TP': array([109., 103.]), 'TN': array([35., 33.]), 'FP': array([31., 29.]), 'FN': array([25., 35.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}","{'ML model': 'DT', 'Iteration': 0, 'Particle': 19, 'Particle centroid': array([[38, 'male div/sep', 'skilled'],
       [36, 'male div/sep', 'unskilled resident'],
       [37, 'male single', 'high qualif/self emp/mgmt']], dtype=object), 'Accuracy': array([0.725, 0.73 ]), 'Precision': array([0.83333333, 0.81060606]), 'Recall': array([0.76923077, 0.78676471]), 'F1 score': array([0.8       , 0.79850746]), 'AUC': array([0.69163293, 0.69806985]), 'Entropy-Loss': array([9.91200468, 9.73178642]), 'TP': array([110., 107.]), 'TN': array([35., 39.]), 'FP': array([22., 25.]), 'FN': array([33., 29.]), 'num_clusters': 3, 'num_valid_clusters': 3, 'num_violated_clusters': 0, 'num_violating_records_before_adjusting': 0, 'num_retained_records': 60, 'num_excess_records': 940, 'num_fixed_clusters': 0, 'num_used_excess': 0, 'num_remaining_excess': 940, 'num_unfixed_clusters': 0, 'num_total_violating_records_after_adjusting': 0}"
