Accuracy,Precision,Recall,F1 Score,AUC,Loss,TP,TN,FP,FN,ML_Model
0.8920380787537863,0.6907692307692308,0.6010709504685409,0.642806012884753,0.9415492507665069,0.21815040301161603,449,3674,201,298,LR
0.9009086975335353,0.7097744360902256,0.6404341926729986,0.6733238231098431,0.9481085272130049,0.2061916290161218,472,3692,193,265,LR
0.8896581566421462,0.6929577464788732,0.6275510204081632,0.6586345381526104,0.9404114401101765,0.22606585465963028,492,3620,218,292,LR
0.8942016443098226,0.7221374045801526,0.6064102564102564,0.659233449477352,0.9462679694069597,0.2143737081617076,473,3660,182,307,LR
0.8918217221981826,0.6967930029154519,0.6207792207792208,0.6565934065934066,0.9427155399118017,0.21909854623148922,478,3644,208,292,LR
0.8924707918649936,0.6843702579666161,0.6094594594594595,0.6447462473195139,0.940810671568013,0.21776577627392396,451,3674,208,289,LR
0.8905235828645608,0.6806495263870095,0.6507115135834411,0.6653439153439153,0.9392458248425272,0.22740733082748366,503,3613,236,270,LR
0.8911726525313717,0.6882530120481928,0.6069057104913679,0.6450247000705717,0.9412487038148775,0.2187705412107466,457,3662,207,296,LR
0.889225443530939,0.6917510853835022,0.6151866151866152,0.6512261580381471,0.9401167840699701,0.22377147626381524,478,3632,213,299,LR
0.8905235828645608,0.7054491899852725,0.6101910828025477,0.6543715846994536,0.9425269210785363,0.21987213519297996,479,3637,200,306,LR
0.88749459108611,0.6953748006379585,0.5699346405228758,0.6264367816091954,0.9397072803713138,0.22397915290820083,436,3666,191,329,LR
0.9024231934227607,0.7191977077363897,0.6631439894319683,0.6900343642611684,0.9480831771085223,0.2080654060944162,502,3669,196,255,LR
0.8857637386412809,0.6803840877914952,0.6270543615676359,0.6526315789473685,0.9422166826550719,0.2209556832272237,496,3598,233,295,LR
0.8983124188662917,0.7040358744394619,0.6339165545087483,0.6671388101983002,0.9482782848738264,0.20471577705157962,471,3681,198,272,LR
0.8855473820856772,0.7207977207977208,0.6030989272943981,0.6567164179104478,0.9426047208876546,0.22767808620797697,506,3587,196,333,LR
0.898745131977499,0.7192192192192193,0.6302631578947369,0.6718092566619915,0.9451243901441849,0.21355854718054143,479,3675,187,281,LR
0.8937689311986153,0.7173252279635258,0.6074646074646075,0.6578397212543554,0.9435972104372625,0.2183026374876406,472,3659,186,305,LR
0.8972306360882735,0.7536443148688047,0.6281895504252734,0.685222001325381,0.9488303022762593,0.21672436515204246,517,3630,169,306,LR
0.8857637386412809,0.6779184247538678,0.617157490396927,0.646112600536193,0.9381496429286947,0.2281662583729805,482,3612,229,299,LR
0.8948507139766335,0.7004405286343612,0.6284584980237155,0.6625,0.9421333505228654,0.2167624110536355,477,3659,204,282,LR
0.8903072263089572,0.6905901116427432,0.5804289544235925,0.6307356154406409,0.9441742267670437,0.2128381617963684,433,3682,194,313,LR
0.8931198615318044,0.7207207207207207,0.6091370558375635,0.6602475928473177,0.9429518216650912,0.2206104861923359,480,3648,186,308,LR
0.8922544353093899,0.6838905775075987,0.6081081081081081,0.6437768240343348,0.9444880738543797,0.21171370127993328,450,3674,208,290,LR
0.8942016443098226,0.7042682926829268,0.6103038309114928,0.6539278131634819,0.943374216668575,0.21799681380305197,462,3671,194,295,LR
0.8926871484205972,0.6904422253922967,0.6343381389252949,0.6612021857923497,0.9417990046926098,0.22121631765911537,484,3642,217,279,LR
0.88749459108611,0.7087667161961367,0.5955056179775281,0.6472184531886025,0.9427224082955713,0.22225503485066014,477,3625,196,324,LR
0.8989614885331025,0.7075928917609047,0.6049723756906077,0.652271034996277,0.9460422401061316,0.2065020646270288,438,3717,181,286,LR
0.8963652098658589,0.6997041420118343,0.6315086782376502,0.663859649122807,0.9438569784241111,0.21472020085483245,473,3670,203,276,LR
0.8805711813067936,0.6766917293233082,0.5717916137229987,0.6198347107438017,0.9370553767297464,0.23020463899967442,450,3620,215,337,LR
0.8970142795326699,0.7105643994211288,0.6401564537157758,0.6735253772290809,0.944505941419481,0.21659927823683,491,3655,200,276,LR
0.8991778450887062,0.710806697108067,0.6285329744279946,0.6671428571428571,0.950877087065425,0.2002943774488576,467,3689,190,276,LR
0.884465599307659,0.6932952924393724,0.6037267080745342,0.6454183266932271,0.9396129118344378,0.22796526749061924,486,3602,215,319,LR
0.9052358286456079,0.7254601226993865,0.6461748633879781,0.6835260115606936,0.9462205177911697,0.20857450976785535,473,3711,179,259,LR
0.8967979229770662,0.7225609756097561,0.6163849154746424,0.6652631578947369,0.9447447262987617,0.21448024235949226,474,3671,182,295,LR
0.8894418000865426,0.6964285714285714,0.6361355081555834,0.6649180327868852,0.9392798156485515,0.2279927857315203,507,3604,221,290,LR
0.8998269147555171,0.6927536231884058,0.6556927297668038,0.6737138830162086,0.948449205548843,0.20541435951935325,478,3681,212,251,LR
0.8944180008654262,0.7215384615384616,0.604381443298969,0.6577840112201964,0.9455559665685596,0.21485109390682103,469,3665,181,307,LR
0.8948507139766335,0.7088607594936709,0.6436781609195402,0.6746987951807228,0.9456026523509974,0.2167923997616551,504,3632,207,279,LR
0.893336218087408,0.7179125528913963,0.6346633416458853,0.6737260092653872,0.9446668015824313,0.21938181172658547,509,3620,200,293,LR
0.8911726525313717,0.6711509715994021,0.6133879781420765,0.6409707351891506,0.9392469832975122,0.2214792195583963,449,3670,220,283,LR
0.8877109476417135,0.7002923976608187,0.6040353089533418,0.6486120514556534,0.9410755576428248,0.22433776112362122,479,3624,205,314,LR
0.8909562959757681,0.7,0.6075129533678757,0.6504854368932039,0.9483638382343045,0.2077510814546432,469,3649,201,303,LR
0.8903072263089572,0.6775631500742942,0.6112600536193029,0.642706131078224,0.9425684835808177,0.21603425962481637,456,3659,217,290,LR
0.8881436607529208,0.6792452830188679,0.612565445026178,0.6441844459738472,0.9383222188747662,0.22581500715054323,468,3637,221,296,LR
0.8851146689744699,0.6581920903954802,0.6172185430463576,0.6370471633629529,0.937888432773836,0.22539807291878236,466,3625,242,289,LR
0.8905235828645608,0.6789250353606789,0.6324110671936759,0.654843110504775,0.9402285184567483,0.22194360084381967,480,3636,227,279,LR
0.8978797057550844,0.7202295552367288,0.6444159178433889,0.6802168021680217,0.9475000308982505,0.212355355795832,502,3648,195,277,LR
0.8924707918649936,0.6962750716332379,0.6303501945525292,0.6616746085772635,0.9403493491844892,0.2238939646355349,486,3639,212,285,LR
0.8937689311986153,0.6954022988505747,0.6343381389252949,0.6634681288553804,0.9410599789364076,0.22109366273476963,484,3647,212,279,LR
0.8965815664214626,0.7101024890190337,0.6339869281045751,0.669889502762431,0.9455630285992195,0.21313914872611767,485,3659,198,280,LR
0.8894418000865426,0.6835443037974683,0.5814266487213997,0.6283636363636363,0.9376384625500114,0.22285460717662586,432,3679,200,311,LR
0.8961488533102553,0.7171428571428572,0.6403061224489796,0.6765498652291105,0.9465643311780157,0.21445961351837595,502,3640,198,282,LR
0.8924707918649936,0.6686046511627907,0.6310013717421125,0.6492589978828511,0.9443149517071372,0.2109044549815163,460,3665,228,269,LR
0.8881436607529208,0.6539589442815249,0.6134800550206327,0.6330731014904187,0.9385375741833868,0.21910856242470328,446,3659,236,281,LR
0.8983124188662917,0.7215384615384616,0.6187335092348285,0.6661931818181818,0.9469646066525726,0.21220054003659647,469,3683,181,289,LR
0.9006923409779316,0.7046109510086456,0.65814266487214,0.6805845511482255,0.9458356189954744,0.210523117020183,489,3674,205,254,LR
0.8983124188662917,0.7199413489736071,0.6376623376623377,0.6763085399449036,0.9448672303812491,0.21448155657124252,491,3661,191,279,LR
0.8944180008654262,0.7051094890510949,0.6280884265279584,0.6643741403026134,0.9438712745409398,0.21720617169950357,483,3651,202,286,LR
0.895716140199048,0.7378497790868925,0.622360248447205,0.6752021563342318,0.9484177519010247,0.21271110818820005,501,3639,178,304,LR
0.8922544353093899,0.6967095851216023,0.630012936610608,0.6616847826086957,0.9396536860265448,0.22552943515107576,487,3637,212,286,LR
0.8898745131977499,0.7,0.6152866242038216,0.6549152542372881,0.9413923098758485,0.22517699163332958,483,3630,207,302,LR
0.8911726525313717,0.7123893805309734,0.6106194690265486,0.6575901974132062,0.9432131117462471,0.2248350337539738,483,3636,195,308,LR
0.8939852877542189,0.7054380664652568,0.6128608923884514,0.6558988764044944,0.9447069682999468,0.21460629133368053,467,3665,195,295,LR
0.8991778450887062,0.711484593837535,0.6614583333333334,0.6855600539811066,0.949364702257395,0.20744853829778936,508,3648,206,260,LR
0.8970142795326699,0.6941176470588235,0.6378378378378379,0.6647887323943662,0.9453002074717687,0.21172719493303802,472,3674,208,268,LR
0.8974469926438771,0.6818851251840943,0.6421636615811374,0.6614285714285715,0.9425798925628445,0.21299990832552945,463,3685,216,258,LR
0.8890090869753353,0.6861861861861862,0.6005256241787122,0.6405045550105115,0.9418212585098262,0.2213047834763401,457,3652,209,304,LR
0.8907399394201644,0.7158385093167702,0.5887611749680716,0.6461107217939733,0.9428043568444714,0.2226967136608259,461,3656,183,322,LR
0.8954997836434444,0.7176128093158661,0.6304347826086957,0.6712049012933968,0.9459365675618073,0.21476925154011187,493,3646,194,289,LR
0.8918217221981826,0.6850282485875706,0.636482939632546,0.6598639455782312,0.9403703099288754,0.2219381800121718,485,3637,223,277,LR
0.8855473820856772,0.7122186495176849,0.5586380832282472,0.6261484098939929,0.94169306582769,0.2221684175356679,443,3650,179,350,LR
0.895716140199048,0.7134502923976608,0.6304909560723514,0.6694101508916324,0.9431766292231407,0.21981540411249,488,3652,196,286,LR
0.8929035049762007,0.6878531073446328,0.6399474375821288,0.6630360789652825,0.9423477675777281,0.21926049910887166,487,3640,221,274,LR
0.8944180008654262,0.6857962697274032,0.6398929049531459,0.6620498614958449,0.9421935483870967,0.21649447739120956,478,3656,219,269,LR
0.8905235828645608,0.7053701015965167,0.6159695817490495,0.6576454668470907,0.9400549626236304,0.22694999309686556,486,3630,203,303,LR
0.8931198615318044,0.7095808383233533,0.6124031007751938,0.6574202496532594,0.9412438489473373,0.222030492249618,474,3654,194,300,LR
0.889225443530939,0.702954898911353,0.5847347994825356,0.6384180790960452,0.9443083786820523,0.2163515237191349,452,3658,191,321,LR
0.8883600173085244,0.6677018633540373,0.587431693989071,0.625,0.940026620028938,0.21616239937123846,430,3676,214,302,LR
0.8883600173085244,0.7340425531914894,0.5861650485436893,0.6518218623481782,0.9421159961553603,0.22769604088293574,483,3623,175,341,LR
0.8944180008654262,0.6938483547925608,0.6389986824769434,0.6652949245541838,0.9425269362353628,0.2197866610885572,485,3649,214,274,LR
0.8898745131977499,0.689703808180536,0.62853470437018,0.6577000672494956,0.9396545613101177,0.22490801210362135,489,3624,220,289,LR
0.886845521419299,0.6402877697841727,0.6197771587743732,0.6298655343241331,0.9322848289305448,0.22888592086657708,445,3654,250,273,LR
0.893336218087408,0.7061469265367316,0.61328125,0.6564459930313589,0.9441942083982009,0.21773126434208087,471,3658,196,297,LR
0.8948507139766335,0.725,0.6224747474747475,0.6698369565217391,0.9449831210275076,0.21796882115267188,493,3643,187,299,LR
0.8814366075292082,0.6344725111441307,0.5857338820301783,0.609129814550642,0.933314235356838,0.22836989910919647,427,3647,246,302,LR
0.8980960623106881,0.7090103397341211,0.636604774535809,0.6708595387840671,0.9466931278613337,0.21060110040793778,480,3671,197,274,LR
0.891605365642579,0.6875934230194319,0.6117021276595744,0.6474313863476425,0.9405725988234647,0.22293607579537486,460,3661,209,292,LR
0.8989614885331025,0.7210982658959537,0.6455368693402329,0.6812286689419795,0.9491781773596206,0.20693678545010957,499,3656,193,274,LR
0.8922544353093899,0.6932153392330384,0.618421052631579,0.6536856745479833,0.9419144702771949,0.22081487866570376,470,3654,208,290,LR
0.891605365642579,0.7111111111111111,0.6106870229007634,0.6570841889117043,0.9431062891529821,0.2207211141202173,480,3641,195,306,LR
0.8929035049762007,0.7051851851851851,0.616580310880829,0.6579129232895646,0.9444943139761792,0.2155349872416555,476,3651,199,296,LR
0.895716140199048,0.7236024844720497,0.6051948051948052,0.6591230551626591,0.9438594894202372,0.2171326257979969,466,3674,178,304,LR
0.8872782345305062,0.6931137724550899,0.5943517329910141,0.6399447131997236,0.9404428704708594,0.22394361890886266,463,3638,205,316,LR
0.88749459108611,0.6915351506456241,0.6124523506988564,0.6495956873315364,0.9403564109742906,0.2256351566713128,482,3620,215,305,LR
0.8963652098658589,0.6878531073446328,0.6536912751677852,0.6703372333103923,0.9426301731256265,0.21828366104825922,487,3656,221,258,LR
0.8998269147555171,0.7293447293447294,0.6522292993630573,0.6886348352387357,0.9490721420164706,0.2100458705907424,512,3647,190,273,LR
0.8900908697533535,0.7071129707112971,0.6298136645962733,0.6662286465177398,0.9413340449802046,0.22563039923480194,507,3607,210,298,LR
0.8974469926438771,0.6870229007633588,0.6258692628650904,0.6550218340611353,0.9433376914516383,0.21100183821394664,450,3698,205,269,LR
0.8954997836434444,0.7267441860465116,0.6289308176100629,0.6743088334457181,0.9434310665858113,0.22273258456592807,500,3639,188,295,LR
0.8887927304197317,0.683068017366136,0.6153846153846154,0.6474622770919067,0.9395312814425126,0.22248135661711207,472,3636,219,295,LR
