Accuracy,Precision,Recall,F1 Score,AUC,Loss,TP,TN,FP,FN,ML_Model
0.8164731896075179,0.6221425369789332,0.6294784580498867,0.6257889990982868,0.7531164220073995,6.6149767413968465,1388,5997,843,817,DT
0.8059701492537313,0.6101398601398601,0.6179725542275343,0.6140312293820102,0.7432627286315979,6.993544687440641,1396,5894,892,863,DT
0.8122719734660033,0.6199821587867975,0.6216457960644007,0.6208128628852166,0.7482586448378987,6.766403919814365,1390,5957,852,846,DT
0.8149253731343283,0.6268980477223427,0.6396635679504206,0.633216476774759,0.7564660309542849,6.670765701866459,1445,5926,860,814,DT
0.811608623548922,0.6166161834703592,0.635309852875613,0.6258234519104084,0.7525002153126136,6.7903901074888,1425,5916,886,818,DT
0.8168048645660586,0.6148211977595864,0.6515981735159817,0.6326756816670361,0.7605912092962841,6.603021964153358,1427,5961,894,763,DT
0.8119402985074626,0.6167120799273388,0.6130925507900677,0.6148969889064976,0.7447600382061612,6.778358697057853,1358,5986,844,857,DT
0.8092868988391376,0.6187419768934531,0.6342105263157894,0.6263807667316439,0.7516053993075815,6.866256963072475,1446,5874,891,834,DT
0.8119402985074626,0.6251105216622458,0.623731804146449,0.624420401854714,0.7493105760183411,6.778358697057852,1414,5930,848,853,DT
0.8086235489220563,0.6049382716049383,0.621658359764386,0.6131843575418995,0.7452852824238546,6.897983102680193,1372,5942,896,835,DT
0.81404090657822,0.6185216652506372,0.65,0.6338702655637788,0.7590191036002938,6.702645107849093,1456,5907,898,784,DT
0.8107241569928137,0.6106539627544392,0.6342780026990553,0.6222418358340689,0.7514177096063871,6.818361220911064,1410,5923,899,813,DT
0.8137092316196793,0.62982689747004,0.6251101321585903,0.6274596506743312,0.7511984004421542,6.710691592532211,1419,5941,834,851,DT
0.8130458817025982,0.6111615245009074,0.6176066024759285,0.6143671607753706,0.7467774039730711,6.730692854458816,1347,6007,857,834,DT
0.8195688225538972,0.6309269542930371,0.6579064587973273,0.644134321849106,0.7654238176339578,6.5033988204576225,1477,5936,864,768,DT
0.8139303482587065,0.6245177882554651,0.6435512367491166,0.6338916684794431,0.7573494103509965,6.7027983742240105,1457,5905,876,807,DT
0.8095080154781648,0.6061512174284494,0.6391891891891892,0.622231966673975,0.7524384054384055,6.858210478389357,1419,5903,922,801,DT
0.8204532891100055,0.6296296296296297,0.6399092970521542,0.634727845254161,0.7592558114863879,6.471596047662445,1411,6010,830,794,DT
0.8183526810392482,0.6273814798404962,0.6384129846708747,0.6328491620111731,0.757612820151462,6.547233003683746,1416,5986,841,802,DT
0.8108347153123272,0.6274848746758859,0.6310299869621904,0.6292524377031419,0.7516063339318663,6.818207954536147,1452,5882,862,849,DT
0.8160309563294638,0.6237024221453287,0.644901610017889,0.6341248900615655,0.7585647718175801,6.630916444388164,1442,5939,870,794,DT
0.810171365395246,0.621384750219106,0.6243945398502863,0.6228860092246871,0.7484240192608385,6.842117509023123,1418,5910,864,853,DT
0.8156992813709232,0.6251655629139072,0.6338406445837064,0.6294732162702823,0.754540912608192,6.643024488006568,1416,5962,849,818,DT
0.8150359314538419,0.6287371709058456,0.6262222222222222,0.6274771765753729,0.7518621208404873,6.666857409306087,1409,5963,832,841,DT
0.8086235489220563,0.621131741821397,0.6164984642387011,0.6188064303016957,0.7448895290794628,6.897983102680193,1405,5909,857,874,DT
0.8164731896075179,0.6175195143104943,0.6466848319709355,0.6317657497781721,0.758871181500006,6.6150533745843045,1424,5961,882,778,DT
0.8169154228855722,0.6325741297808337,0.6476022877254729,0.64,0.7606735596926242,6.599037038405528,1472,5917,855,801,DT
0.8099502487562189,0.608296943231441,0.6288939051918736,0.6184239733629301,0.7487536066153506,6.85016399370624,1393,5933,897,822,DT
0.8182421227197346,0.6268788682581786,0.6393146979260595,0.6330357142857143,0.7578439609448666,6.551217929431575,1418,5983,844,800,DT
0.8120508568269762,0.6235906331309627,0.6334801762114537,0.6284965034965035,0.752681047515321,6.7743737713100245,1438,5907,868,832,DT
0.8175787728026535,0.6384548611111112,0.6429195804195804,0.6406794425087108,0.7600116002467269,6.571219191358181,1471,5924,833,817,DT
0.8082918739635158,0.6043572984749456,0.6267510167193855,0.6153504880212954,0.7469235177273743,6.909861246736224,1387,5924,908,826,DT
0.8150359314538419,0.6145054945054945,0.6371923427529627,0.62564332065339,0.7545909166691394,6.666780776118629,1398,5974,877,796,DT
0.8177998894416805,0.6288248337028824,0.636159712875729,0.632471008028546,0.7568502883985533,6.56332597304998,1418,5979,837,811,DT
0.814262023217247,0.6242774566473989,0.6270656543099598,0.6256684491978609,0.751400453610212,6.6948285227283515,1404,5961,845,835,DT
0.8155887230514096,0.6355555555555555,0.6277436347673397,0.6316254416961131,0.753476562717926,6.64294785481911,1430,5947,820,848,DT
0.8117191818684356,0.6246719160104987,0.6282446106467224,0.626453169554727,0.7507732208579153,6.786328548553511,1428,5914,858,845,DT
0.8161415146489773,0.6296129612961296,0.6248325145154087,0.6272136292311141,0.752123648353258,6.6230998592674215,1399,5983,823,840,DT
0.8183526810392482,0.6204247627654768,0.6309742647058824,0.6256550467076782,0.7543159993106283,6.547309636871204,1373,6029,840,803,DT
0.8150359314538419,0.609982332155477,0.6361123906034085,0.6227733934611048,0.7538286712982128,6.666780776118628,1381,5991,883,790,DT
0.8117191818684356,0.6257982120051085,0.6408020924149956,0.6332112858065906,0.7552995797580829,6.786328548553511,1470,5872,879,824,DT
0.8132669983416252,0.6328125,0.6336375488917861,0.6332247557003258,0.7542592304753775,6.7267079287109866,1458,5898,846,843,DT
0.8180210060807076,0.644434628975265,0.6343478260869565,0.6393514460999123,0.7575000805749831,6.5591877809272345,1459,5940,805,841,DT
0.8126036484245439,0.6095581605049594,0.6198991288399817,0.6146851557172085,0.7468668138372402,6.754449142570876,1352,5998,866,829,DT
0.8095080154781648,0.6115738711091626,0.625,0.618214048304897,0.747672131656379,6.862118770949729,1395,5927,886,837,DT
0.8063018242122719,0.6079199303742384,0.62144128113879,0.61460624725033,0.7444413997278473,6.981589910197153,1397,5896,901,851,DT
