Accuracy,Precision,Recall,F1 Score,AUC,Loss,TP,TN,FP,FN,ML_Model
0.765,0.7922077922077922,0.8905109489051095,0.8384879725085911,0.8068589966400186,0.4902586728679892,122,31,32,15,LR
0.765,0.8089171974522293,0.8819444444444444,0.8438538205980066,0.7797619047619048,0.49637583508719557,127,26,30,17,LR
0.745,0.7902097902097902,0.8432835820895522,0.8158844765342961,0.7735187697874265,0.5279138899606332,113,36,30,21,LR
0.79,0.8164556962025317,0.9084507042253521,0.86,0.7877610490529384,0.47903555646205986,129,29,29,13,LR
0.73,0.8068965517241379,0.8181818181818182,0.8125,0.7635872899030793,0.5198799941021393,117,29,28,26,LR
0.725,0.7748344370860927,0.8478260869565217,0.8096885813148789,0.7869331463300607,0.5044100022090859,117,28,34,21,LR
0.755,0.7724550898203593,0.9214285714285714,0.8403908794788274,0.8042857142857143,0.4755484511429492,129,22,38,11,LR
0.72,0.7622377622377622,0.8320610687022901,0.7956204379562044,0.7937824980639451,0.5131645681815642,109,35,34,22,LR
0.72,0.7177914110429447,0.9212598425196851,0.8068965517241379,0.7824398662495955,0.5762566955334648,117,27,46,10,LR
0.76,0.7839506172839507,0.9071428571428571,0.8410596026490066,0.7922619047619048,0.4915456384011584,127,25,35,13,LR
0.8,0.7975460122699386,0.948905109489051,0.8666666666666667,0.8465994670374233,0.4551922205308733,130,30,33,7,LR
0.735,0.7672955974842768,0.8840579710144928,0.8215488215488216,0.7760635811126695,0.5108683942374738,122,25,37,16,LR
0.775,0.8278145695364238,0.8680555555555556,0.847457627118644,0.806547619047619,0.463078143835194,125,30,26,19,LR
0.69,0.7887323943661971,0.7777777777777778,0.7832167832167832,0.726686507936508,0.5677792145362656,112,26,30,32,LR
0.76,0.8246753246753247,0.8581081081081081,0.8410596026490066,0.7562370062370063,0.5045595547709669,127,25,27,21,LR
0.745,0.8,0.851063829787234,0.8247422680412371,0.7330207957687223,0.5593917004315003,120,29,30,21,LR
0.74,0.8263888888888888,0.815068493150685,0.8206896551724138,0.7626839167935059,0.516709579116856,119,29,25,27,LR
0.79,0.82,0.8913043478260869,0.8541666666666666,0.8210612435717625,0.4666546598150795,123,35,27,15,LR
0.795,0.8506493506493507,0.8791946308724832,0.8646864686468647,0.8607711540992234,0.40364491845634265,131,28,23,18,LR
0.745,0.8104575163398693,0.8493150684931506,0.8294314381270903,0.7558346017250127,0.4985196531596497,124,25,29,22,LR
0.76,0.7901234567901234,0.9014084507042254,0.8421052631578947,0.8028169014084507,0.47750317737003306,128,24,34,14,LR
0.755,0.8,0.8633093525179856,0.8304498269896193,0.8114164406179973,0.4748922414642708,120,31,30,19,LR
0.74,0.7861635220125787,0.8741258741258742,0.8278145695364238,0.787878787878788,0.4954857872024803,125,23,34,18,LR
0.755,0.8266666666666667,0.8435374149659864,0.835016835016835,0.815042998331408,0.44646041515698426,124,27,26,23,LR
0.7,0.7483443708609272,0.837037037037037,0.7902097902097902,0.7417663817663818,0.5550872782478389,113,27,38,22,LR
0.75,0.8300653594771242,0.8410596026490066,0.8355263157894737,0.7751047438843087,0.4830767379058027,127,23,26,24,LR
0.78,0.80625,0.9084507042253521,0.8543046357615894,0.7820543953375425,0.499414254695333,129,27,31,13,LR
0.85,0.8888888888888888,0.9014084507042254,0.8951048951048951,0.8312287518212725,0.4419047114850699,128,42,16,14,LR
0.75,0.7894736842105263,0.8695652173913043,0.8275862068965517,0.7980364656381488,0.49557633582004096,120,30,32,18,LR
0.77,0.808641975308642,0.8972602739726028,0.8506493506493507,0.80441400304414,0.4595123462609642,131,23,31,15,LR
0.775,0.7931034482758621,0.9387755102040817,0.8598130841121495,0.7631882941855987,0.4896366161552316,138,17,36,9,LR
0.77,0.8076923076923077,0.8873239436619719,0.8456375838926175,0.7945604662457504,0.478137564933361,126,28,30,16,LR
0.725,0.7837837837837838,0.8345323741007195,0.8083623693379791,0.7737940794905058,0.5133853126168013,116,29,32,23,LR
0.735,0.7677419354838709,0.875,0.8178694158075601,0.763671875,0.5257740925967592,119,28,36,17,LR
0.73,0.852112676056338,0.7857142857142857,0.8175675675675675,0.7718802936194241,0.5011859112200285,121,25,21,33,LR
0.735,0.78125,0.8741258741258742,0.8250825082508251,0.7892283155441051,0.49152995870978505,125,22,35,18,LR
0.805,0.832258064516129,0.9084507042253521,0.8686868686868687,0.8238222438076737,0.45531910272910053,129,32,26,13,LR
0.755,0.7875,0.8936170212765957,0.8372093023255814,0.7943262411347517,0.4895011159217372,126,25,34,15,LR
0.77,0.7987804878048781,0.9097222222222222,0.8506493506493507,0.7697172619047619,0.49668266891973173,131,23,33,13,LR
0.725,0.75,0.8888888888888888,0.8135593220338984,0.7633048433048434,0.5383132658937935,120,25,40,15,LR
0.79,0.81875,0.9097222222222222,0.8618421052631579,0.7782738095238096,0.48659971520854356,131,27,29,13,LR
0.78,0.821656050955414,0.8896551724137931,0.8543046357615894,0.8166771159874608,0.4560700165682898,129,27,28,16,LR
0.75,0.7894736842105263,0.8695652173913043,0.8275862068965517,0.7842449742870501,0.5021665784582815,120,30,32,18,LR
0.775,0.8,0.8985507246376812,0.8464163822525598,0.7806217858812529,0.5062623365803661,124,31,31,14,LR
0.74,0.7592592592592593,0.9044117647058824,0.825503355704698,0.786190257352941,0.5170959349710543,123,25,39,13,LR
0.785,0.8235294117647058,0.8873239436619719,0.8542372881355932,0.8135016998542981,0.46405128100017395,126,31,27,16,LR
0.755,0.7914110429447853,0.8958333333333334,0.8403908794788274,0.8040674603174603,0.465678439330355,129,22,34,15,LR
0.765,0.7914110429447853,0.9084507042253521,0.8459016393442623,0.8033025740650801,0.4692135063380084,129,24,34,13,LR
0.735,0.7547169811320755,0.8955223880597015,0.8191126279863481,0.7835820895522386,0.5177770597005202,120,27,39,14,LR
0.77,0.7888198757763976,0.9136690647482014,0.8466666666666667,0.7786295553720958,0.51272538180509,127,27,34,12,LR
