Accuracy,Precision,Recall,F1 Score,AUC,Loss,TP,TN,FP,FN,ML_Model
0.7925925925925926,0.6970059880239521,0.2639455782312925,0.3828947368421053,0.5795863335587647,0.521093058697243,582,6587,253,1623,LR
0.789828634604754,0.7231920199501247,0.25675077467906154,0.3789611238157465,0.588469125104194,0.5225186052978328,580,6564,222,1679,LR
0.7924820342730791,0.7213316892725031,0.2616279069767442,0.38398424680013127,0.5853956315315596,0.5233739891840328,585,6583,226,1651,LR
0.7944720840243228,0.7421307506053268,0.27135900841080124,0.3974068071312804,0.6028331902765204,0.5185439022489489,613,6573,213,1646,LR
0.7901603095632946,0.7060931899641577,0.2634864021399911,0.38376623376623376,0.5886656031905855,0.5247878233298483,591,6556,246,1652,LR
0.7969043670536208,0.7123947051744886,0.27031963470319637,0.3919232042370076,0.5922202904922248,0.5144066875724185,592,6616,239,1598,LR
0.7939192924267551,0.7096774193548387,0.2681715575620767,0.3892529488859764,0.5882301227158102,0.5206172849633288,594,6587,243,1621,LR
0.7868435599778884,0.7239185750636132,0.24956140350877193,0.37116764514024786,0.5799173376901233,0.5294429435910826,569,6548,217,1711,LR
0.7872857932559425,0.706875753920386,0.25849139832377593,0.3785529715762274,0.5747649671743463,0.5296837551060963,586,6535,243,1681,LR
0.7923714759535655,0.685456595264938,0.2754870865428183,0.3930187459599224,0.5988198230708667,0.5156209793062916,608,6559,279,1599,LR
0.7841901603095633,0.6116279069767442,0.3522321428571429,0.4470254957507082,0.7575754434764354,0.47298996896828766,789,6304,501,1451,LR
0.7918186843559978,0.7768729641693811,0.2145748987854251,0.336270708494889,0.682589457805863,0.49400055149828553,477,6685,137,1746,LR
0.7876174682144831,0.7089820359281437,0.2607929515418502,0.3813204508856683,0.5966848188305671,0.5231757506186566,592,6532,243,1678,LR
0.7974571586511885,0.7079856972586412,0.2723521320495186,0.3933774834437086,0.5875889021951608,0.5179996368297111,594,6619,245,1587,LR
0.7938087341072416,0.7214452214452215,0.2757238307349666,0.39896873992910087,0.5957870431023189,0.5215298353874335,619,6561,239,1626,LR
0.7841901603095633,0.6514563106796116,0.2963780918727915,0.4074074074074074,0.787821524286056,0.46905539132498486,671,6422,359,1593,LR
0.7927031509121062,0.7060931899641577,0.2662162162162162,0.38665358194308147,0.5853228393228394,0.521031303282789,591,6579,246,1629,LR
0.7883913764510779,0.6947791164658634,0.23537414965986395,0.3516260162601626,0.5699466258238188,0.5223549676450472,519,6612,228,1686,LR
0.7925925925925926,0.7197943444730077,0.25247971145175835,0.37383177570093457,0.5834789080063605,0.5217302988963277,560,6609,218,1658,LR
0.7872857932559425,0.8312829525483304,0.20556279878313777,0.329616724738676,0.8095904972978379,0.4571825516712042,473,6648,96,1828,LR
0.7966832504145936,0.7127545551982851,0.2974060822898032,0.4196907541811297,0.5897473773924914,0.519456115573369,665,6541,268,1571,LR
0.7858485351022665,0.6992840095465394,0.25803610744165567,0.37697008684464456,0.5827462529627034,0.5261087019945186,586,6522,252,1685,LR
0.7899391929242675,0.6992840095465394,0.26230975828111014,0.3815104166666667,0.599342695284512,0.5191134464269501,586,6559,252,1648,LR
0.7866224433388612,0.6970443349753694,0.25155555555555553,0.36969301110385366,0.582389338565939,0.527063961569255,566,6549,246,1684,LR
0.7822001105583195,0.6246973365617433,0.33962264150943394,0.44002274019329163,0.8198387142589025,0.4392013902785122,774,6301,465,1505,LR
0.7941404090657822,0.6990632318501171,0.27111716621253407,0.39070680628272253,0.5890346785294625,0.5192602967322284,597,6586,257,1605,LR
