Accuracy,Precision,Recall,F1 Score,AUC,Loss,TP,TN,FP,FN,ML_Model
0.8647771527477283,0.5856741573033708,0.5582329317269076,0.5716244002741604,0.7410519497344215,4.873925436650415,417,3580,295,330,DT
0.8673734314149719,0.5831099195710456,0.5902306648575305,0.5866486850977748,0.7549841176706847,4.780646002139752,435,3574,311,302,DT
0.8582864560796192,0.5797280593325093,0.5982142857142857,0.5888261142498431,0.7547608966723739,5.108023824546148,469,3498,340,315,DT
0.8693206404154046,0.6145833333333334,0.6051282051282051,0.6098191214470284,0.7646341382025922,4.702513228216834,472,3546,296,308,DT
0.8565556036347901,0.5692108667529108,0.5714285714285714,0.5703175631885936,0.7424899866488651,5.170260103198761,440,3519,333,330,DT
0.8623972306360883,0.5680628272251309,0.5864864864864865,0.5771276595744681,0.7505795981452859,4.960156425145,434,3552,330,306,DT
0.8520121159671138,0.5556946182728411,0.574385510996119,0.5648854961832062,0.7410215922752739,5.334173964806727,444,3494,355,329,DT
0.8533102553007356,0.5512995896032832,0.5351925630810093,0.5431266846361186,0.7252080675317168,5.287234313678371,403,3541,328,350,DT
0.8524448290783211,0.5591531755915318,0.5778635778635779,0.5683544303797469,0.7428979787887461,5.318427436472933,449,3491,354,328,DT
0.857204673301601,0.5823451910408433,0.5630573248407643,0.572538860103627,0.7402203486335694,5.14686526110284,442,3520,317,343,DT
0.8673734314149719,0.6005291005291006,0.5934640522875817,0.5969756738987508,0.7574770258980785,4.780646002139752,454,3555,302,311,DT
0.8639117265253137,0.5822622107969152,0.5984147952443857,0.5902280130293159,0.7576644718291204,4.897770179555875,453,3540,325,304,DT
0.8565556036347901,0.5784313725490197,0.5967130214917825,0.5874299937772246,0.7534596169844713,5.1702601031987605,472,3487,344,319,DT
0.8710514928602336,0.5997286295793759,0.594885598923284,0.5972972972972973,0.7592608784506558,4.648225197199373,442,3584,295,301,DT
0.8498485504110774,0.5896168108776267,0.5685339690107271,0.5788834951456311,0.7403864663980413,5.412006804856621,477,3451,332,362,DT
0.8554738208567719,0.5613333333333334,0.5539473684210526,0.5576158940397351,0.7349232740058328,5.201753159866349,421,3533,329,339,DT
0.8623972306360883,0.5964432284541724,0.5611325611325612,0.5782493368700266,0.7422047721137447,4.959706524335463,436,3550,295,341,DT
0.8621808740804846,0.6217277486910995,0.5771567436208992,0.5986137366099559,0.7505420464616736,4.967504805034103,475,3510,289,348,DT
0.8608827347468628,0.5877862595419847,0.5915492957746479,0.589661774090619,0.7535449615160372,5.01444445616246,462,3517,324,319,DT
0.8595845954132411,0.5735294117647058,0.5652173913043478,0.5693430656934306,0.7413195421445373,5.061084173417791,429,3544,319,330,DT
0.8591518823020338,0.5612903225806452,0.5831099195710456,0.571992110453649,0.7482529804640919,5.069182387989456,435,3536,340,311,DT
0.8546083946343574,0.5755208333333334,0.5609137055837563,0.5681233933161953,0.7379425074606314,5.240444629486526,442,3508,326,346,DT
0.8667243617481609,0.5833333333333334,0.5864864864864865,0.5849056603773585,0.7533153710124344,4.80374091036265,434,3572,310,306,DT
0.8580700995240156,0.5698478561549101,0.5442536327608983,0.5567567567567567,0.7318349992566149,5.1158221052447885,412,3554,311,345,DT
0.8535266118563393,0.5545685279187818,0.5727391874180865,0.5635074145712443,0.7408914905735159,5.27943603297973,437,3508,351,326,DT
0.8539593249675466,0.5772058823529411,0.5880149812734082,0.5825602968460112,0.7487544194462497,5.264139405455474,471,3476,345,330,DT
0.87083513630463,0.5921625544267054,0.56353591160221,0.5774946921443737,0.7457238306086987,4.655573577088477,408,3617,281,316,DT
0.861964517524881,0.5753052917232022,0.5660881174899867,0.5706594885598923,0.7432497137934495,4.967654771970616,424,3560,313,325,DT
0.860233665080052,0.5907335907335908,0.5832274459974587,0.5869565217391305,0.7501534883181556,5.03768933132187,459,3517,318,328,DT
0.8658589355257464,0.6,0.5749674054758801,0.5872170439414115,0.7492411521297626,4.835233967030237,441,3561,294,326,DT
0.8673734314149719,0.5925925925925926,0.5598923283983849,0.5757785467128028,0.743024263236109,4.78049603520324,416,3593,286,327,DT
0.8468195586326266,0.561941251596424,0.546583850931677,0.5541561712846348,0.728361351716821,5.52118273463759,440,3474,343,365,DT
0.8636953699697101,0.5683646112600537,0.5792349726775956,0.5737483085250338,0.7482293115315999,4.912916840143618,424,3568,322,308,DT
0.8626135871916919,0.5881578947368421,0.5812743823146944,0.5846958796599084,0.7498021402268072,4.952508111382871,447,3540,313,322,DT
0.8554738208567719,0.5811320754716981,0.5796737766624843,0.5804020100502513,0.7463074765665362,5.209251506691964,462,3492,333,335,DT
0.8725659887494591,0.5916230366492147,0.6200274348422496,0.6054922973878097,0.7699417934550318,4.593187331499351,452,3581,312,277,DT
0.8665080051925573,0.6041939711664482,0.5940721649484536,0.599090318388564,0.7577745120114083,4.81153919106129,461,3544,302,315,DT
0.8673734314149719,0.6109660574412533,0.5977011494252874,0.6042608134280181,0.76062738507161,4.772697754504599,468,3541,298,315,DT
0.8636953699697101,0.612565445026178,0.5835411471321695,0.5977011494252874,0.7529726077476464,4.913066807080131,468,3524,296,334,DT
0.8634790134141065,0.5679676985195155,0.5765027322404371,0.5722033898305084,0.7469917260173908,4.920715120842259,422,3569,321,310,DT
0.8626135871916919,0.6067567567567568,0.5662042875157629,0.5857795172863666,0.7451026660874714,4.951908243636822,449,3538,291,344,DT
0.8598009519688447,0.5835579514824798,0.560880829015544,0.571994715984148,0.7402535159141377,5.053435859655663,433,3541,309,339,DT
